CIF_ID,CUST_AGE,AGE_WITH_BANK,DIS_AMT,REP_PERD_MTHS,FLOW_AMT,NO_OF_INSTALLMENTS,min_cred_amt_6_months,max_cred_amt_6_months,avg_cred_amt_6_months,median_cred_amt_6_months,avg_monthly_cred_count_6_months,avg_eod_bal_6_months,median_eod_bal_6_months,min_debit_amt_6_months,max_debit_amt_6_months,avg_debit_amt_6_months,median_debit_amt_6_months,avg_monthly_debit_count_6_months,no_of_non_loan_accounts,no_of_loan_accounts,first_otg_trans,number_of_months_active_otg,avg_otg_tran_amt,median_otg_tran_amount,avg_monthly_otg_trans_count,avg_debit_to_credit_amt_ratio,median_debit_to_credit_amt_ratio,DEFAULT_STATUS_ENCODED,number_of_inactive_months_otg,MARITALSTATUS_MARRIED,MARITALSTATUS_SINGLE,SEGMENTATION_CLASS_BL03_OR_BLO5,OTG_TRANSACTING_FLAG,cust_age_19-20,cust_age_21-30,cust_age_31-40,cust_age_41-50,cust_age_51-60,cust_age_61-70,cust_age_71-80,age_with_bank_0-4,age_with_bank_5-8,age_with_bank_9-11,age_with_bank_12-15,first_otg_trans_0-4,first_otg_trans_5-8,first_otg_trans_9-11,first_otg_trans_12-15,no_of_inactive_months_otg_0- <3,no_of_inactive_months_otg_3- <6,no_of_inactive_months_otg_6- <9,no_of_inactive_months_otg_9 - 11
0355143,43,1,50000.0,60,1217.0,1,10.0,50000.0,12205.533333333333,4000.0,2.142857142857143,3535.315789473684,1107.0,10.0,15000.0,793.7297297297297,50.0,30.83333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650303192865855,0.0125,0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0082004,41,9,905000.0,60,22005.0,1,865.8,905000.0,185586.58,40000.0,1.6666666666666667,68248.40703448276,0.0,7.25,299000.0,31317.588888888888,7000.0,6.428571428571429,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1687492106858636,0.175,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0102358,31,8,2250000.0,60,51376.0,1,100.0,2250000.0,140934.596,62000.0,3.571428571428572,26493.85729729729,2001.15,0.15,1872236.47,54396.311129032256,13000.0,8.857142857142858,2.0,3.0,8.0,7.0,15916.53448275862,2043.5,6.444444444444445,0.3859684752566521,0.2096774193548387,0,1.0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0125152,65,7,120000.0,12,1043.0,1,6277.0,120000.0,31547.53846153846,29976.0,1.8571428571428568,10469.52888888889,388.64,1.0,36000.0,4490.090909090909,21.0,9.428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1423277735144076,0.0007005604483586,0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
0133496,39,6,843300.0,60,20500.0,1,6.0,843300.0,72150.21333333333,500.0,2.5,29465.452,327.92999999999995,0.34,38000.0,3970.646486486487,62.5,12.333333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550330526140253,0.125,0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0163791,27,5,1100000.0,60,26448.0,1,500.0,1100000.0,23620.4,10000.0,17.857142857142858,40407.529689441,22542.08,70.0,57000.0,3306.74,2000.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399950889908723,0.2,0,0.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0186965,50,4,3000000.0,60,73007.0,1,9.0,3000000.0,515459.5214285714,400000.0,5.833333333333333,565188.7507246378,100019.05,2.85,1650053.15,67829.5476793249,12500.0,39.5,3.0,0.0,6.0,5.0,117627.875,100000.0,18.666666666666668,0.1315904447575991,0.03125,0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0196600,34,3,209800.0,60,5041.0,1,10.0,209800.0,18137.222222222223,5000.0,2.571428571428572,3355.731724137931,45.94,6.0,64000.0,4496.328750000001,1015.0,9.142857142857142,1.0,0.0,5.0,5.0,1902.2222222222224,250.0,3.857142857142857,0.2479061399209728,0.203,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0279817,30,3,150100.0,60,3654.0,1,76.95,150100.0,13659.378571428571,4000.0,3.0,5966.4604,764.95,10.0,10600.0,1877.3260256410256,940.0,11.142857142857142,1.0,0.0,5.0,5.0,1816.360655737705,800.0,10.166666666666666,0.1374386115608394,0.235,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0291268,29,2,319100.0,60,7971.0,1,3.0,319100.0,67604.875,37350.5,1.3333333333333333,10359.53,767.0,6.0,40000.0,4333.970632911392,1000.0,13.166666666666666,2.0,0.0,3.0,3.0,2852.8571428571427,1000.0,8.75,0.0641073684835804,0.0267734033011606,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0332161,24,1,200000.0,60,4789.0,1,5.0,200000.0,1522.8231441048035,549.0,76.33333333333333,484.1618181818182,0.58,5.0,150000.0,1129.970826580227,450.0,102.83333333333331,1.0,0.0,4.0,4.0,824.0829187396351,450.0,100.5,0.7420236755361923,0.819672131147541,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0336016,28,1,55000.0,14,4510.0,1,2.0,55000.0,10439.105263157897,6000.0,2.7142857142857144,4145.481481481482,2248.5,6.0,25495.0,1904.9545454545453,1000.0,12.571428571428571,2.0,0.0,8.0,7.0,1655.4583333333333,1000.0,8.0,0.1824825497428008,0.1666666666666666,0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0341918,32,1,1000000.0,24,49040.0,1,5.0,1000000.0,54726.246913580246,19050.0,13.5,11075.6031,1000.0,0.13,150000.0,4796.24276433121,300.0,112.14285714285714,2.0,2.0,7.0,7.0,4609.858304297329,350.0,107.625,0.087640630133199,0.0157480314960629,0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0334133,29,1,125000.0,18,7834.0,1,28.6,125000.0,22109.353846153845,20000.0,1.8571428571428568,7530.959259259258,1860.8,10.6,8300.0,698.5876447876449,140.0,37.0,2.0,0.0,4.0,4.0,1130.9454545454546,400.0,18.33333333333333,0.0315969272394259,0.007,0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0365189,23,0,259000.0,60,6305.0,1,2.0,259000.0,16664.30769230769,4000.0,3.7142857142857135,8515.219047619048,1770.0,50.0,19000.0,1818.389655172414,500.0,16.571428571428573,2.0,0.0,6.0,6.0,1359.090909090909,500.0,23.571428571428573,0.1091188238207933,0.125,0,0.0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0354946,29,1,3000000.0,60,71797.0,1,2.0,3000000.0,61287.89743589744,27688.0,16.714285714285715,107194.84375,79.0,45.0,132500.0,30861.652777777777,19401.5,20.571428571428573,1.0,0.0,5.0,5.0,29865.080291970804,18600.0,19.571428571428573,0.50355215415991,0.7007187229124531,0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0090851,40,9,600000.0,12,54645.0,1,4.0,600000.0,83319.16129032258,26000.0,4.428571428571429,52876.472820512834,2549.52,50.0,350000.0,21903.161538461536,2948.0,13.0,3.0,0.0,0.0,0.0,5914.333333333333,6000.0,4.5,0.2628826454714392,0.1133846153846153,0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0138831,45,6,381400.0,60,9131.0,1,6.0,662100.0,120393.04166666669,38042.0,3.0,97417.10365853658,23552.35,2.2,649596.9,19882.718090909093,35.0,15.714285714285714,2.0,1.0,4.0,1.0,110000.0,100000.0,2.5,0.1651483990740807,0.0009200357499605,0,3.0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0152985,43,6,719000.0,60,17480.0,1,26.0,4000000.0,180407.575,30000.0,5.714285714285714,301737.4651886792,62736.44,22.8,4000000.0,36373.24083333334,2925.0,25.714285714285715,3.0,0.0,6.0,6.0,8887.90410958904,2975.0,20.857142857142858,0.2016170376068373,0.0975,0,0.0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0163584,30,5,803600.0,60,19243.0,1,1.0,803600.0,53359.6129032258,5000.0,4.428571428571429,41112.90693548388,15681.085,0.3,188053.86,10236.681910112358,5000.0,12.714285714285714,2.0,7.0,11.0,4.0,10391.67857142857,10000.0,5.6,0.1918432565970415,1.0,0,7.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0175895,35,4,369600.0,60,8872.0,1,2.0,369600.0,35264.27777777778,58.5,2.571428571428572,23060.265000000003,15493.72,6.0,23800.0,1669.946742857143,600.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047355194777574,10.256410256410255,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0179408,24,4,800000.0,60,19232.0,1,1.0,800000.0,28832.216,15000.0,14.285714285714286,52359.353024691365,12523.095,1.0,120000.0,3463.0645409836065,345.865,87.14285714285714,2.0,0.0,5.0,4.0,5692.4670329670325,4500.0,36.4,0.120110939130853,0.0230576666666666,0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0189792,29,4,1100000.0,60,25692.0,1,44276.0,1100000.0,201326.57142857145,49597.0,1.0,80539.56411764705,9706.27,6.0,38700.0,7551.511363636364,30.0,6.285714285714286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375087665281955,0.0006048752948767,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0199178,34,3,3000000.0,60,72721.0,1,3.0,4000000.0,1148812.4444444445,941600.0,7.714285714285714,1019295.1512380954,843399.47,8.0,3800000.0,161863.01617318435,3025.0,51.142857142857146,2.0,0.0,1.0,0.0,5750.0,5750.0,1.0,0.1408959460318693,0.0032126168224299,0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0183058,32,4,163600.0,60,3916.0,1,5.0,163600.0,31650.18736842105,14000.0,3.1666666666666665,38941.31470588235,21538.56,9.6,80000.0,4607.044210526316,2524.24,16.285714285714285,2.0,0.0,0.0,0.0,7075.217391304348,1000.0,23.0,0.1455613566168961,0.1803028571428571,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0192073,49,4,130200.0,14,10184.0,1,30727.0,130200.0,45033.857142857145,30862.0,1.0,20211.671666666665,15785.669999999998,1.0,40000.0,19355.498333333333,30500.0,1.7142857142857142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4297988127451198,0.9882703648499772,0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0200978,27,3,496600.0,33,18551.0,1,1.0,496600.0,12221.85890625,638.5450000000001,27.428571428571427,35519.92542168675,1629.62,0.28,360000.0,1597.354950424929,250.0,201.7142857142857,2.0,1.0,8.0,8.0,2311.156804733728,500.0,33.8,0.1306965628287588,0.3915150850762279,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0189957,28,4,950000.0,60,23105.0,1,1.0,950000.0,66639.6708,500.0,4.166666666666667,24891.851551724136,159.315,10.0,96000.0,6620.207898550724,1015.0,23.0,2.0,1.0,5.0,5.0,8985.079365079366,4000.0,10.5,0.0993433463742549,2.03,0,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0189096,24,4,50000.0,12,4508.0,1,4.0,50000.0,7640.924375,4000.0,9.142857142857142,13175.681846153848,10001.44,1.0,56500.0,1880.9391735537192,500.0,34.57142857142857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246166442859699,0.125,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0318486,28,2,50000.0,48,1407.0,1,24445.0,50000.0,28855.0,25205.0,1.1666666666666667,8375.972222222223,4745.5,50.0,26500.0,3710.0,1000.0,7.0,1.0,0.0,6.0,2.0,1816.6666666666667,1000.0,3.0,0.1285739040027725,0.0396746677246578,0,4.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0333338,31,1,3000000.0,60,72016.0,1,2.0,3000000.0,71051.75338345864,12400.0,19.0,10512.10752293578,106.0,0.28,990000.0,33054.21555944056,5300.0,40.85714285714285,2.0,0.0,11.0,11.0,28662.731111111112,8750.0,37.5,0.4652132281810208,0.4274193548387097,0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0315609,30,2,50000.0,48,1417.0,1,10000.0,50000.0,18390.416666666668,12632.0,1.7142857142857142,8286.7,4723.0,50.0,19000.0,4150.785714285715,2400.0,6.0,1.0,0.0,7.0,6.0,4146.5,2000.0,6.75,0.225703734152428,0.1899936668777707,0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0336557,25,1,300000.0,36,10462.0,1,30.0,300000.0,71438.06451612903,56015.0,17.714285714285715,4702.0859375,645.0,3.75,481000.0,82256.72857142857,50000.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1514411697542133,0.8926180487369455,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0340272,53,1,150000.0,60,3609.0,1,600.0,150000.0,10364.766666666666,5001.5,4.285714285714286,7087.48,145.0,6.0,18500.0,3708.2608695652175,650.0,6.571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577756247510203,0.129961011696491,0,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0342559,42,1,800000.0,60,19460.0,1,93.42,800000.0,58325.39681818182,28500.0,9.428571428571429,11539.07995754717,0.0,12.0,500000.0,13948.306909090908,1500.0,39.285714285714285,2.0,0.0,9.0,8.0,16186.521505376344,2000.0,37.2,0.2391463696778963,0.0526315789473684,0,1.0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0351280,25,1,100000.0,15,7375.0,1,1.0,125000.0,2021.216265876376,100.0,168.71428571428572,1424.8165957446809,800.68,2.5,225000.0,4385.7596323529415,400.0,77.71428571428571,2.0,0.0,6.0,6.0,3751.205555555556,1000.0,45.0,2.1698616354897218,4.0,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0332784,46,1,450000.0,60,10967.0,1,10.0,500000.0,214621.875,145835.0,3.2,76850.41666666667,47455.0,2.5,300000.0,12692.098765432098,50.0,40.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0591370230337988,0.0003428532245345,0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0352340,39,1,3000000.0,60,72972.0,1,12.0,3000000.0,31674.663900414937,14502.0,40.16666666666666,59899.94166666667,260.2,10.0,145000.0,15576.65403726708,7479.0,53.66666666666666,1.0,0.0,5.0,5.0,15454.59,7981.5,50.0,0.4917701443096615,0.5157219693835333,0,0.0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0365151,30,0,3000000.0,60,73039.0,1,5.0,3000000.0,155505.13698630137,93900.0,10.428571428571429,90813.21956521738,25636.4,6.0,506250.0,21714.622670025183,450.0,56.71428571428572,2.0,0.0,5.0,5.0,38048.98165137615,1925.0,31.142857142857142,0.1396392626691042,0.0047923322683706,0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0360060,22,1,171200.0,60,4163.0,1,100.0,171200.0,20899.13333333333,8000.0,2.5,4656.961818181818,222.5,2.5,60000.0,4021.882264150944,528.0,8.833333333333334,1.0,0.0,5.0,5.0,3234.325,629.0,6.666666666666667,0.1924425381666996,0.066,0,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0280340,28,3,150000.0,24,7307.0,1,4000.0,150000.0,22494.25,19546.0,2.2857142857142856,8477.976506024095,3073.35,100.0,10000.0,1596.1311475409836,1000.0,17.428571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0709572956440416,0.0511613629387086,1,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0069580,36,10,218000.0,60,5303.0,1,4000.0,218000.0,25827.094375,14358.0,2.2857142857142856,13261.43111111111,210.51,6.0,50000.0,4134.8566037735845,30.0,7.571428571428571,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160097630176162,0.0020894274968658,1,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0342069,45,1,900000.0,58,49192.0,1,5.0,1190000.0,62701.49315068493,200.0,10.428571428571429,142027.60030434778,0.0,2.5,1100000.0,34494.69900990099,6470.0,14.428571428571429,3.0,0.0,8.0,8.0,25603.90243902439,15000.0,4.1,0.5501415879682952,32.35,1,0.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0315557,33,2,144538.0,7,21743.0,1,1.0,144538.0,22567.74395604396,15000.0,13.0,22017.73218543047,10043.1,12.0,150000.0,7725.030161290322,2000.0,35.42857142857143,2.0,1.0,9.0,9.0,9042.46875,3000.0,17.454545454545453,0.3423040502558276,0.1333333333333333,1,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0299238,36,2,1600000.0,60,38854.0,1,1.0,1600000.0,62395.362318840576,10000.0,9.857142857142858,45246.937484276736,4569.0,90.0,536068.0,15801.791943127962,3642.0,30.142857142857142,3.0,0.0,1.0,1.0,16564.052631578947,5200.0,19.0,0.253252667439941,0.3642,1,0.0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0323519,28,2,470200.0,60,11401.0,1,21850.0,470200.0,86659.0,22050.0,1.1666666666666667,28391.49714285714,10000.4,22.8,39731.0,5739.243333333333,3150.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662278970832035,0.1428571428571428,1,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0276754,41,3,1300000.0,60,31606.0,1,1.0,1300000.0,45255.07222222223,8000.0,6.428571428571429,24647.6398019802,4663.38,1.0,150000.0,9893.351612903229,2900.0,17.714285714285715,2.0,0.0,7.0,7.0,21719.046666666665,3850.0,16.666666666666668,0.2186130996393628,0.3625,1,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0034664,45,15,300000.0,48,8429.0,1,27450.0,300000.0,70403.71428571429,27450.0,1.0,30625.291428571425,748.72,6.0,40000.0,7038.533333333334,30.0,4.285714285714286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999738920700882,0.0010928961748633,1,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0056617,34,12,600000.0,60,14359.0,1,2.0,600000.0,38551.88875,2212.4700000000003,6.857142857142857,26442.921875,6162.575000000001,10.0,140000.0,9317.12335164835,2500.0,26.0,3.0,1.0,4.0,4.0,10432.0,2500.0,16.0,0.2416774807602221,1.1299588243004424,1,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0099672,43,8,3000000.0,60,72674.0,1,1.0,3000000.0,196423.381300813,50000.0,17.571428571428573,287725.0246153846,157710.06,1.0,900000.0,35266.17869636964,175.0,86.57142857142857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1795416536606769,0.0035,1,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0175179,52,4,85000.0,60,2057.0,1,300.0,85000.0,10473.415384615384,500.0,3.7142857142857135,9048.888235294118,4026.8,5.0,30000.0,3012.686567164179,30.0,9.571428571428571,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2876508241609109,0.06,1,0.0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0189079,30,4,150000.0,36,5251.0,1,1.0,150000.0,11784.322222222225,3500.0,7.714285714285714,21207.77625899281,17427.75,10.0,56720.2,2650.139603960396,1000.0,28.857142857142858,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248868924309375,0.2857142857142857,1,0.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0178944,49,4,138978.0,28,5968.0,1,2.0,138978.0,15061.157894736842,14.0,3.1666666666666665,6796.374374999999,1526.1,12.0,110000.0,4888.768392857143,1309.0,9.333333333333334,2.0,0.0,2.0,2.0,2861.538461538461,1425.0,8.666666666666666,0.3245944586083607,93.5,1,0.0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0307457,45,2,250000.0,60,6073.0,1,10000.0,250000.0,37458.57142857143,22035.0,2.333333333333333,11238.45205479452,9170.0,100.0,86000.0,5542.477777777778,2250.0,12.857142857142858,1.0,0.0,8.0,8.0,3225.1031746031745,2060.0,14.0,0.147962871150774,0.1021102791014295,1,0.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0123242,36,7,351000.0,60,17024.0,2,2.0,538887.0,150027.0,117743.0,1.7142857142857142,109975.5052238806,74940.01,10.0,100000.0,16545.962352941177,10000.0,12.142857142857142,2.0,1.0,1.0,1.0,10360.0,10000.0,12.5,0.1102865641047356,0.0849307389823598,1,0.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0364656,28,0,50000.0,60,1215.0,1,790.0,50000.0,11618.774193548386,2500.0,4.428571428571429,4944.360377358491,3228.0,3.6,15000.0,1663.3088082901554,1000.0,27.571428571428573,1.0,0.0,6.0,6.0,1538.4619565217392,1000.0,26.285714285714285,0.143156995788226,0.4,1,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0286078,36,2,1500000.0,36,52405.0,1,97383.0,1500000.0,261608.66666666663,105000.0,1.5,134126.77499999997,49873.9,1.0,105000.0,17423.444444444445,5.0,7.714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666011744429126,4.761904761904762e-05,1,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0297565,20,2,385000.0,60,9353.0,1,1.0,385000.0,8646.431547619048,50.0,12.0,62783.347619047614,68998.35,9.6,43144.25,1839.4857943925235,899.5,30.571428571428573,2.0,0.0,0.0,0.0,4065.3846153846152,2000.0,6.5,0.2127450826692844,17.99,1,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0328013,39,1,50549.0,33,1901.0,1,2.0,50549.0,5641.632826086956,1213.5,6.571428571428571,13633.51860869565,9000.11,5.0,41000.0,1269.2808955223882,180.0,28.714285714285715,2.0,0.0,10.0,10.0,949.1366814159292,200.0,18.83333333333333,0.2249846692704323,0.1483312731767614,1,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0192731,27,3,130000.0,36,4551.0,1,1.0,250000.0,22115.564473684208,14.0,5.428571428571429,124989.44237113404,29827.79,117.52,145000.0,4129.413181818181,1312.7,12.571428571428571,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1867197731593901,93.76428571428572,1,0.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0061332,38,11,2100000.0,60,50772.0,1,4.0,2100000.0,195133.56027027025,14800.0,5.285714285714286,364156.6128225807,295540.88,6.0,450000.0,22073.806568047337,3000.0,28.166666666666668,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1131215283392254,0.2027027027027027,1,0.0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0187506,27,4,3000000.0,60,72731.0,1,1.0,3000000.0,24353.83406113537,9800.0,32.714285714285715,63939.8940625,36953.735,1.0,140000.0,5652.392514734775,5.0,72.71428571428571,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2320945646810924,0.0005102040816326,1,0.0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0149554,34,6,1500000.0,50,41134.0,1,3.0,1500000.0,129579.81212121212,30000.0,4.714285714285714,161034.6332413793,50356.18,6.0,1200000.0,10349.385910652922,1064.0,41.57142857142857,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0798688139860231,0.0354666666666666,1,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0053884,38,12,600000.0,60,14478.0,1,6.0,600000.0,57631.833333333336,15746.0,2.142857142857143,30167.155,190.38,6.0,40000.0,7634.431372549019,30.0,8.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324690007411821,0.0019052457767051,1,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0200538,39,3,1500000.0,60,73192.0,2,1.0,1500000.0,88174.80826923075,71.0,8.666666666666666,63863.30422764228,5369.27,6.0,563000.0,11995.59045112782,1000.0,38.0,2.0,0.0,9.0,9.0,22517.5,10000.0,14.4,0.1360432836383469,14.084507042253522,1,0.0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0195373,28,3,50000.0,18,3144.0,1,2280.0,50000.0,25600.866666666665,19500.0,2.142857142857143,10876.754948453605,9027.59,2.9,22000.0,2533.2172932330827,1000.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989504506318698,0.0512820512820512,1,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0276278,45,3,150000.0,24,7229.0,1,23851.0,150000.0,45124.57142857143,25194.0,1.0,12865.431875000002,432.39,6.0,25000.0,5999.40620689655,1500.0,4.142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1329520927726289,0.0595379852345796,1,0.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0175311,33,4,335614.0,24,16492.0,1,2.0,335614.0,112199.48399999998,75500.0,1.6666666666666667,56779.51567567569,24460.84,5.0,216976.84,7456.861355932203,65.0,16.857142857142858,2.0,0.0,1.0,1.0,7156.666666666667,3000.0,7.5,0.0664607455407923,0.0008609271523178,1,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0354997,30,1,1000000.0,60,23921.0,1,10.0,1000000.0,26729.6511627907,6510.0,12.285714285714286,28331.573033707864,11120.0,100.0,87200.0,14768.279569892473,5750.0,13.285714285714286,1.0,0.0,6.0,6.0,13619.117647058823,1450.0,4.857142857142857,0.552505510825776,0.8832565284178188,1,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
